id,name,air_date,episode_code,character_id,character_no
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,199,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,205,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,223,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,224,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,225,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,254,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,260,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,263,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,264,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,275,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,312,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,321,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,334,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,362,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,371,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,383,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,384,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,435,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,454,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,455,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,456,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,457,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,458,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,459,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,460,40
20,Look Who's Purging Now,"September 27, 2015",S02E09,1,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,2,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,3,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,4,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,5,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,26,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,139,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,202,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,273,10
20,Look Who's Purging Now,"September 27, 2015",S02E09,341,10
21,The Wedding Squanchers,"October 4, 2015",S02E10,1,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,2,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,3,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,4,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,5,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,23,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,47,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,55,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,75,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,102,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,130,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,131,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,133,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,194,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,199,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,203,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,240,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,244,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,256,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,261,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,308,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,309,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,311,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,331,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,344,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,358,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,362,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,379,29
21,The Wedding Squanchers,"October 4, 2015",S02E10,454,29
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,1,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,2,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,3,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,4,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,5,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,21,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,22,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,38,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,42,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,47,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,48,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,57,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,69,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,71,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,86,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,94,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,95,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,103,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,150,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,152,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,175,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,200,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,215,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,231,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,240,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,274,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,285,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,286,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,294,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,295,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,330,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,338,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,344,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,378,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,380,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,385,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,389,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,461,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,462,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,463,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,464,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,465,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,466,44
22,The Rickshank Rickdemption,"April 1, 2017",S03E01,592,44
23,Rickmancing the Stone,"July 30, 2017",S03E02,1,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,2,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,3,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,4,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,5,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,25,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,52,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,68,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,110,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,111,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,140,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,156,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,217,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,218,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,219,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,228,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,323,18
23,Rickmancing the Stone,"July 30, 2017",S03E02,342,18
24,Pickle Rick,"August 6, 2017",S03E03,1,15
24,Pickle Rick,"August 6, 2017",S03E03,2,15
24,Pickle Rick,"August 6, 2017",S03E03,3,15
24,Pickle Rick,"August 6, 2017",S03E03,4,15
24,Pickle Rick,"August 6, 2017",S03E03,9,15
24,Pickle Rick,"August 6, 2017",S03E03,70,15
24,Pickle Rick,"August 6, 2017",S03E03,107,15
24,Pickle Rick,"August 6, 2017",S03E03,167,15
24,Pickle Rick,"August 6, 2017",S03E03,171,15
24,Pickle Rick,"August 6, 2017",S03E03,189,15
24,Pickle Rick,"August 6, 2017",S03E03,240,15
24,Pickle Rick,"August 6, 2017",S03E03,265,15
24,Pickle Rick,"August 6, 2017",S03E03,272,15
24,Pickle Rick,"August 6, 2017",S03E03,276,15
24,Pickle Rick,"August 6, 2017",S03E03,329,15
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,1,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,2,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,3,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,4,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,10,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,23,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,35,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,60,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,81,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,88,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,93,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,104,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,125,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,181,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,198,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,208,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,216,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,226,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,251,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,252,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,282,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,309,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,311,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,333,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,340,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,362,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,375,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,382,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,395,30
25,Vindicators 3: The Return of Worldender,"August 13, 2017",S03E04,435,30
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,1,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,2,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,3,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,4,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,5,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,23,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,47,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,115,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,137,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,142,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,180,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,204,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,296,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,297,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,319,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,320,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,365,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,369,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,467,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,468,21
26,The Whirly Dirly Conspiracy,"August 20, 2017",S03E05,469,21
27,Rest and Ricklaxation,"August 27, 2017",S03E06,1,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,2,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,3,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,4,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,6,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,124,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,170,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,180,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,181,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,227,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,240,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,246,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,272,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,332,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,360,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,361,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,365,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,470,19
27,Rest and Ricklaxation,"August 27, 2017",S03E06,471,19
28,The Ricklantis Mixup,"September 10, 2017",S03E07,1,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,2,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,4,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,8,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,18,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,22,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,27,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,43,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,44,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,48,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,56,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,61,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,72,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,73,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,74,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,78,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,85,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,86,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,118,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,123,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,135,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,143,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,165,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,180,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,187,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,206,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,220,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,229,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,233,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,235,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,267,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,278,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,281,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,283,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,284,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,287,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,288,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,289,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,291,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,292,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,322,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,325,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,328,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,345,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,366,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,367,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,392,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,472,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,473,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,474,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,475,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,476,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,477,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,478,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,479,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,480,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,481,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,482,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,483,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,484,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,485,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,486,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,487,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,488,65
28,The Ricklantis Mixup,"September 10, 2017",S03E07,489,65
29,Morty's Mind Blowers,"September 17, 2017",S03E08,1,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,2,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,3,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,4,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,5,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,33,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,67,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,147,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,149,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,180,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,242,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,244,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,251,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,272,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,329,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,368,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,377,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,390,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,490,20
29,Morty's Mind Blowers,"September 17, 2017",S03E08,491,20
30,The ABC's of Beth,"September 24, 2017",S03E09,1,18
30,The ABC's of Beth,"September 24, 2017",S03E09,2,18
30,The ABC's of Beth,"September 24, 2017",S03E09,3,18
30,The ABC's of Beth,"September 24, 2017",S03E09,4,18
30,The ABC's of Beth,"September 24, 2017",S03E09,5,18
30,The ABC's of Beth,"September 24, 2017",S03E09,58,18
30,The ABC's of Beth,"September 24, 2017",S03E09,180,18
30,The ABC's of Beth,"September 24, 2017",S03E09,185,18
30,The ABC's of Beth,"September 24, 2017",S03E09,190,18
30,The ABC's of Beth,"September 24, 2017",S03E09,240,18
30,The ABC's of Beth,"September 24, 2017",S03E09,244,18
30,The ABC's of Beth,"September 24, 2017",S03E09,245,18
30,The ABC's of Beth,"September 24, 2017",S03E09,249,18
30,The ABC's of Beth,"September 24, 2017",S03E09,329,18
30,The ABC's of Beth,"September 24, 2017",S03E09,350,18
30,The ABC's of Beth,"September 24, 2017",S03E09,357,18
30,The ABC's of Beth,"September 24, 2017",S03E09,363,18
30,The ABC's of Beth,"September 24, 2017",S03E09,492,18
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,1,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,2,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,3,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,4,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,5,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,13,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,30,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,166,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,244,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,247,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,269,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,335,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,347,14
31,The Rickchurian Mortydate,"October 1, 2017",S03E10,493,14
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,1,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,2,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,3,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,4,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,5,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,180,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,242,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,494,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,495,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,496,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,497,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,498,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,499,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,500,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,501,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,502,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,503,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,504,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,505,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,506,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,507,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,508,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,509,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,510,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,511,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,512,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,513,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,514,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,515,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,516,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,517,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,518,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,519,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,520,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,521,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,522,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,523,38
32,"Edge of Tomorty: Rick, Die, Rickpeat","November 10, 2019",S04E01,524,38
33,The Old Man and the Seat,"November 17, 2019",S04E02,1,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,2,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,3,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,4,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,5,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,525,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,526,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,527,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,528,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,529,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,530,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,531,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,532,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,533,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,534,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,535,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,536,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,537,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,538,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,539,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,540,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,541,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,542,24
33,The Old Man and the Seat,"November 17, 2019",S04E02,543,24
34,One Crew Over the Crewcoo's Morty,"November 24, 2019",S04E03,1,23
34,One Crew Over the Crewcoo's Morty,"November 24, 2019",S04E03,2,23
34,One Crew Over the Crewcoo's Morty,"November 24, 2019",S04E03,3,23
